"Public_Document_Keyword_ID"	"Public_Document_ID"	"Keyword_ID"	"Keyword_Weight"	"Keyword_Category_ID"
8956	2779	4154	120	0
8957	3510	4155	120	0
8958	3510	4156	120	0
8959	3510	4157	120	0
8960	3510	1504	110	0
8961	3510	4158	120	0
8962	3510	3421	100	0
8963	3510	527	55	0
8964	3510	1557	44	0
8965	3248	4159	44	0
8966	3248	1107	44	0
8967	3248	4160	105	0
8968	3248	589	44	0
8969	3248	1868	101	0
8970	2896	4161	110	0
8971	2896	4162	130	0
8972	2896	4163	120	0
8973	2846	116	110	0
8974	2815	116	120	0
8975	2815	155	140	0
8976	2806	155	100	0
8977	2844	155	130	0
8978	2844	116	120	0
8979	3270	119	140	0
8980	3270	2689	140	0
8982	2734	4164	140	0
8983	2734	4165	140	0
8985	2734	4166	140	0
8986	3511	4167	101	0
8987	3511	4168	100	0
8988	3511	3800	120	0
8989	3511	4169	120	0
8990	3511	1868	120	0
8991	3511	209	22	0
8992	3511	210	22	0
8993	3511	4170	110	0
8994	3512	1710	130	0
8995	3512	368	33	0
8996	3512	2149	99	0
8997	3512	123	55	0
8998	3512	436	44	0
8999	3512	4171	120	0
9000	3512	4172	44	0
9001	3512	4173	120	0
9002	3513	957	120	0
9003	3513	693	130	0
9004	3513	4174	120	0
9005	3513	4175	110	0
9006	3513	974	44	0
9007	3514	559	99	0
9008	3514	1203	110	0
9009	3514	1152	55	0
9010	3514	1153	55	0
9011	3514	253	110	0
9012	3514	4176	110	0
9013	3515	4176	110	0
9014	3515	559	110	0
9015	3515	253	100	0
9016	3515	2487	33	0
9017	3515	1152	33	0
9018	3515	1153	33	0
9019	3515	534	99	0
9020	3516	2133	55	0
9021	3516	1203	88	0
9022	3516	1633	33	0
9023	3516	559	99	0
9024	3516	4177	77	0
9025	3516	4178	77	0
9026	3517	2545	140	0
9027	3517	1737	140	0
9028	3517	232	140	0
9029	3517	440	99	0
9030	3517	520	120	0
9031	3518	4179	101	0
9032	3518	2280	101	0
9033	3518	4180	55	0
9034	3518	673	55	0
9035	3518	4181	44	0
9036	3518	4182	120	0
9037	3518	4183	130	0
9038	3518	2279	99	0
9039	3518	4184	99	0
9040	3519	4185	150	0
9041	3519	4186	120	0
9042	3519	4187	120	0
9043	3519	615	100	0
9044	3519	618	100	0
9045	3519	4188	100	0
9046	3519	4189	150	0
9047	3519	1252	140	0
9048	2884	4190	99	0
9049	3384	4190	99	0
9050	2688	4190	88	0
9051	2891	4190	88	0
9052	2583	4190	110	0
9053	2735	4190	99	0
9054	2756	4190	110	0
9055	2896	4190	98	0
9056	2750	4190	99	0
9057	2750	4189	140	0
9058	2750	4185	140	0
9059	3406	4190	100	0
9060	2922	4190	101	0
9061	2696	4190	110	0
9062	3498	4190	140	0
9063	3508	4190	160	0
9065	3270	4190	160	0
9066	3371	4190	140	0
9067	3260	4190	105	0
9068	3253	4190	105	0
9069	3320	4190	130	0
9070	3408	4190	120	0
9071	16	4190	155	0
9072	3226	4190	125	0
9073	3519	4190	105	0
9074	45	4190	130	0
9075	3497	4190	130	0
9076	44	4190	125	0
9077	44	3253	160	0
9079	3520	4191	120	0
9080	3520	209	99	0
9081	3520	210	99	0
9082	3521	4192	120	0
9083	3521	4193	120	0
9084	3521	4194	200	0
9085	3521	3569	100	0
9086	3521	4195	120	0
9087	3522	4194	150	0
9089	3522	2575	130	0
9090	3522	2574	120	0
9092	3522	4197	99	0
9093	3522	1163	44	0
9094	3523	4194	140	0
9096	3523	4198	120	0
9097	3523	2575	120	0
9098	3523	2574	120	0
9099	3523	4195	150	0
9100	3523	4199	140	0
9101	3924	4194	140	0
9102	3924	4199	130	0
9103	3924	3241	140	0
9104	3924	4200	140	0
9105	3924	2575	140	0
9106	3924	4201	140	0
9107	3924	4198	140	0
9108	3924	4195	150	0
9109	3924	4190	130	0
9110	3523	4190	130	0
9111	3522	4190	130	0
9112	3525	4202	120	0
9113	3525	4203	109	0
9114	3525	179	140	0
9115	3525	4204	88	0
9116	3525	1317	99	0
9117	3525	4205	130	0
9118	3525	4206	110	0
9119	3525	1907	110	0
9120	3525	4190	101	0
9121	3525	1009	33	0
9122	37	2207	140	0
9123	37	4207	140	0
9124	29	2207	150	0
9125	29	4207	150	0
9126	29	4208	150	0
9127	29	4209	150	0
9128	29	4210	150	0
9129	29	2180	110	0
9130	2896	4211	150	0
9131	2896	4212	140	0
9132	2896	3347	140	0
9133	2924	3529	150	0
9134	2918	3529	150	0
9135	2915	3529	160	0
9136	2914	3529	145	0
9137	2916	3529	130	0
9138	2911	3529	140	0
9139	2917	3529	150	0
9140	2919	3529	135	0
9141	2920	3529	125	0
9142	2912	3529	135	0
9143	2913	3529	135	0
9144	2929	4213	140	0
9145	2931	3169	150	0
9146	2922	4214	150	0
9147	2923	4191	150	0
9148	2783	2136	200	0
9149	3507	4114	160	0
9150	3500	4114	200	0
9151	2974	2628	200	0
9153	3353	3576	150	0
9154	3353	2868	110	0
9155	3353	2470	33	0
9156	3353	4215	200	0
9157	2931	214	200	0
9158	2931	361	110	0
9159	2931	4216	160	0
9160	2931	4217	200	0
9161	2846	666	100	0
9162	2846	4218	130	0
9163	2669	4219	150	0
9164	2669	1728	150	0
9165	2669	4220	120	0
9166	2669	139	160	0
9167	2872	677	150	0
9168	2845	116	160	0
9169	2845	4221	140	0
9170	3313	4222	160	0
9171	3313	4223	160	0
9172	21	368	250	0
9173	21	4224	190	0
9174	21	723	190	0
9175	36	483	300	0
9176	36	2813	200	0
9177	36	4225	190	0
9178	3473	203	200	0
9179	3473	3375	200	0
9180	3473	4226	300	0
9183	3526	4194	200	0
9184	3526	4195	200	0
9185	3526	4190	120	0
9186	3526	3241	110	0
9187	3526	4227	200	0
9188	3526	2629	44	0
9189	3526	4145	55	0
9190	3526	4228	44	0
9191	3520	4190	300	0
9192	2898	3166	200	0
9193	3400	4229	200	0
9194	3400	4230	200	0
9195	3400	558	160	0
9196	3400	553	160	0
9197	3400	4231	200	0
9198	3400	4232	200	0
9199	2778	2687	150	0
9200	2778	2120	150	0
9201	2778	911	200	0
9202	2778	4233	150	0
9203	2778	912	200	0
9204	3400	4234	200	0
9205	3499	4235	200	0
9206	3527	4236	200	0
9207	3527	4237	150	0
9208	3527	4238	120	0
9209	3527	4239	100	0
9210	3527	3362	44	0
9211	3527	4240	120	0
9212	3527	4241	130	0
9213	3527	2868	101	0
9214	3527	4242	120	0
9215	3527	4243	110	0
9216	3528	4236	200	0
9217	3528	4237	200	0
9218	3528	4244	120	0
9219	3528	4238	120	0
9220	3528	720	88	0
9221	3528	694	88	0
9222	3528	2350	33	0
9223	3528	2269	44	0
9224	3528	3362	99	0
9225	3528	4245	160	0
9226	24	4237	200	0
9227	24	4246	200	0
9228	24	368	110	0
9229	24	4247	110	0
9230	24	4248	120	0
9231	24	4249	200	0
9232	2577	490	130	0
9233	3529	4250	140	0
9234	3529	4251	150	0
9235	3529	4252	130	0
9236	3529	4253	120	0
9237	3529	1589	89	0
9238	3529	4254	120	0
9239	3529	4255	130	0
9240	3529	4256	130	0
9241	3529	4257	130	0
9242	2577	4258	130	0
9243	2577	4259	130	0
9244	2577	4260	130	0
9245	3530	222	110	0
9246	3530	2585	150	0
9247	3530	4261	120	0
9248	3530	748	22	0
9249	3530	1429	33	0
9250	3530	2260	44	0
9251	3530	4262	120	0
9252	3531	2574	110	0
9253	3531	4263	110	0
9254	3531	4264	110	0
9255	3531	4265	110	0
9256	3531	3241	120	0
9257	3531	4266	110	0
9258	3531	4267	100	0
9259	3532	233	110	0
9260	3532	2500	120	0
9261	3532	4268	200	0
9262	3532	4269	120	0
9263	3490	1444	120	0
9264	3490	4270	120	0
9265	60	116	200	0
9266	60	117	200	0
9267	3533	3874	150	0
9268	3533	419	100	0
9269	3533	4271	200	0
9270	3533	2426	150	0
9271	3533	3873	120	0
9272	3533	4272	120	0
9273	3533	4273	120	0
9274	3533	4274	120	0
9275	3260	1749	200	0
9276	3253	1749	200	0
9278	2650	1749	200	0
9279	2652	1749	200	0
9280	3534	116	160	0
9281	3534	115	110	0
9282	3534	4275	112	0
9283	3534	117	100	0
9284	3534	4276	180	0
9285	3534	4277	190	0
9286	3534	4278	150	0
9287	3535	4279	120	0
9288	3535	1044	99	0
9289	3535	2813	110	0
9290	3535	629	101	0
9291	3535	4280	110	0
9292	3535	3437	101	0
9293	3535	4281	101	0
9294	3535	483	101	0
9295	3536	1478	110	0
9296	3536	4282	200	0
9297	3536	4283	190	0
9298	3536	4284	190	0
9299	3536	4285	140	0
9300	3536	2682	101	0
9301	3536	4105	101	0
9302	3536	174	99	0
9303	3536	4286	105	0
9304	3536	4287	150	0
9305	3536	690	55	0
9306	3537	4288	110	0
9307	3537	4289	190	0
9308	3537	4290	150	0
9309	3537	4291	150	0
9310	3537	4292	120	0
9311	3537	4293	140	0
9312	3537	4294	180	0
9313	3538	2783	150	0
9314	3538	2671	130	0
9315	3538	4295	200	0
9316	3538	2222	120	0
9317	3538	4296	200	0
9319	3538	4297	120	0
9320	3538	4298	150	0
9321	3538	440	110	0
9322	3539	586	110	0
9323	3539	4299	101	0
9324	3539	587	120	0
9325	3539	87	120	0
9326	3539	4300	110	0
9327	3539	4301	150	0
9328	3539	4302	101	0
9329	3540	559	140	0
9330	3540	2682	101	0
9331	3540	633	66	0
9332	3540	4303	110	0
9333	3540	4304	200	0
9334	3540	4176	200	0
9335	3540	3594	88	0
9336	3540	2770	180	0
9337	3540	252	150	0
9338	3541	2776	150	0
9339	3541	2771	150	0
9340	3541	4305	150	0
9341	3541	4306	150	0
9342	3541	368	110	0
9347	3542	2209	150	0
9348	3542	4309	150	0
9349	3542	4310	120	0
9350	3542	1589	190	0
9351	3542	481	105	0
9352	3542	485	140	0
9353	3542	2212	150	0
9354	3543	2441	120	0
9355	3543	4311	140	0
9356	3543	352	66	0
9357	3543	4312	150	0
9358	3543	4313	170	0
9359	3543	4314	140	0
9360	3544	4315	150	0
9361	3544	4316	150	0
9362	3544	270	77	0
9363	3544	854	110	0
9364	3544	1956	120	0
9365	3544	2207	120	0
9366	3544	672	170	0
9367	3544	2868	120	0
9368	3544	2470	77	0
9369	3545	2207	250	0
9370	3545	270	77	0
9371	3545	4317	120	0
9372	3545	4318	120	0
9373	3545	4319	120	0
9374	3545	3687	110	0
9375	84	1738	140	0
9376	84	479	150	0
9377	84	987	150	0
9378	84	694	110	0
9379	3546	4320	200	0
9380	3546	4321	200	0
9381	3546	4322	200	0
9382	3546	4323	200	0
9383	3546	4324	200	0
9384	3546	2470	250	0
9385	3546	1911	250	0
9386	3547	270	100	0
9387	3547	1478	101	0
9388	3547	4325	130	0
9389	3547	1011	99	0
9390	3547	1930	100	0
9391	3547	4326	180	0
9392	3547	173	150	0
9393	3548	4326	200	0
9394	3548	4327	55	0
9395	3548	4328	200	0
9396	3548	1478	150	0
9397	3548	2803	150	0
9398	3548	4329	130	0
9399	3548	4330	150	0
9400	3548	684	77	0
9401	3548	4331	200	0
9402	3549	4332	130	0
9403	3549	4333	110	0
9404	3549	4334	101	0
9405	3549	4335	120	0
9406	3549	4336	110	0
9407	3549	1088	66	0
9408	3550	43	200	0
9409	3550	380	200	0
9410	3550	4337	150	0
9411	3550	4338	170	0
9412	3550	4339	99	0
9413	3550	4340	150	0
9414	3551	43	140	0
9415	3551	119	120	0
9416	3551	4341	150	0
9417	3552	3716	150	0
9418	3552	4342	150	0
9419	3552	4343	140	0
9420	3552	4344	150	0
9421	3552	4345	88	0
9422	3552	1879	33	0
9423	3523	4196	200	0
9424	3522	4196	200	0
9425	3553	2222	250	0
9426	3553	4346	250	0
9427	3553	4347	110	0
9428	3553	4348	200	0
9429	3553	4349	200	0
9430	3553	4350	200	0
9431	3553	4351	200	0
9432	3553	4352	200	0
9433	3554	1562	220	0
9434	3554	2304	200	0
9435	3554	55	220	0
9436	3554	4353	160	0
9437	3554	4354	77	0
9438	3554	24	101	0
9439	3900	1562	170	0
9440	3900	55	150	0
9441	3900	2304	150	0
9442	3900	527	66	0
9443	2851	1562	180	0
9444	2875	1562	150	0
9445	2951	1562	140	0
9446	2854	1562	160	0
9447	3289	1562	130	0
9448	3214	1562	150	0
9449	3556	1562	180	0
9450	3556	1867	99	0
9451	3556	3503	55	0
9452	3556	2304	150	0
9453	3556	55	130	0
9454	2866	1562	150	0
9455	3557	1562	190	0
9456	3557	2304	190	0
9457	3557	214	101	0
9458	3558	1562	170	0
9459	3558	2304	170	0
9460	3558	1561	160	0
9461	3558	563	150	0
9462	3559	1562	150	0
9463	3559	2304	150	0
9464	3559	4355	160	0
9465	3559	4356	140	0
9466	3559	55	140	0
9467	3559	1561	130	0
9468	3560	1562	170	0
9469	3560	2304	160	0
9470	3560	4357	200	0
9471	3560	55	160	0
9472	3561	1562	150	0
9473	3561	2304	150	0
9474	3561	55	120	0
9475	3561	4358	160	0
9476	3561	4359	200	0
9477	3562	1562	160	0
9478	3562	2304	150	0
9479	3562	55	150	0
9480	3538	4360	300	0
9481	3563	4361	120	0
9482	3563	3994	120	0
9483	3563	3993	120	0
9484	3563	3992	120	0
9485	3563	4362	120	0
9486	3564	4363	300	0
9487	3564	513	200	0
9488	3564	2054	120	0
9489	3564	4364	140	0
9490	3538	2682	220	0
9491	3509	297	160	0
9492	3509	234	140	0
9493	2722	234	140	0
9494	2722	297	140	0
9495	3269	297	170	0
9496	3269	234	180	0
9497	3269	4365	170	0
9498	3216	258	200	0
9499	3565	513	200	0
9500	3565	1044	200	0
9501	3565	4364	150	0
9502	3565	507	130	0
9505	3566	55	170	0
9506	3566	1562	150	0
9507	3566	2304	150	0
9508	3566	4366	160	0
9509	3567	1562	170	0
9510	3567	2304	150	0
9511	3567	4367	130	0
9512	3567	55	130	0
9513	3567	1867	88	0
9514	3567	297	88	0
9515	3567	1409	77	0
9516	2723	4368	130	0
9517	2723	4369	130	0
9518	3568	1562	160	0
9519	3568	2304	150	0
9520	3568	1135	44	0
9521	3568	4359	130	0
9522	3568	1136	44	0
9523	3568	2339	101	0
9524	3569	1562	160	0
9525	3569	2304	160	0
9526	3569	55	150	0
9527	3569	1257	130	0
9528	3569	522	130	0
9529	3569	4370	150	0
9530	3570	1562	140	0
9531	3570	2304	140	0
9532	3570	522	99	0
9533	3570	4371	66	0
9534	3570	4372	130	0
9535	3570	1257	130	0
9536	3570	4373	120	0
9537	3571	1562	120	0
9538	3571	2304	120	0
9539	3571	466	44	0
9540	3571	4374	66	0
9541	3571	4375	200	0
9542	3571	55	110	0
9543	3571	689	101	0
9544	3571	3015	140	0
9545	3572	4376	150	0
9546	3572	4377	150	0
9547	3572	2020	100	0
9548	3572	1568	100	0
9549	3572	1562	100	0
9550	3573	849	190	0
9551	3573	4378	250	0
9552	3573	4379	200	0
9553	3574	4380	200	0
9554	3574	775	99	0
9555	3574	4381	104	0
9556	3574	48	104	0
9557	3574	2401	106	0
9558	3574	854	106	0
9559	3574	855	106	0
9560	3575	2149	77	0
9561	3575	4382	200	0
9562	3575	4383	170	0
9563	3575	4384	200	0
9564	3575	4385	200	0
9565	3576	2801	180	0
9566	3576	4386	150	0
9567	3576	4387	200	0
9568	3576	229	140	0
9569	3576	4388	200	0
9570	3576	36	66	0
9571	3576	4389	77	0
9572	3576	203	33	0
9573	3576	4390	99	0
9574	3577	131	120	0
9575	3577	1440	170	0
9576	3577	733	99	0
9577	3577	352	44	0
9578	3577	213	66	0
9579	3578	4391	200	0
9580	3578	4386	140	0
9581	3578	4392	300	0
9582	3579	352	55	0
9583	3579	1095	77	0
9584	3579	1402	77	0
9585	3579	4393	66	0
9586	3579	4394	55	0
9587	3579	4395	99	0
9588	3579	4396	99	0
9589	3579	4397	160	0
9590	3580	214	44	0
9591	3580	4398	100	0
9592	3580	4399	120	0
9593	3580	4400	140	0
9594	3580	1402	55	0
9595	3580	4401	100	0
9596	3580	4402	100	0
9597	2974	2903	300	0
9599	3581	4386	200	0
9600	3581	4403	200	0
9601	3581	229	150	0
9602	3581	2799	200	0
9603	3581	436	160	0
9604	3581	4404	110	0
9605	3581	2930	200	0
9606	3581	4405	200	0
9607	3582	2813	130	0
9608	3582	2109	66	0
9609	3582	4406	130	0
9610	3582	4407	130	0
9611	3582	4408	77	0
9612	3582	4409	140	0
9613	3582	1157	44	0
9614	3582	1156	44	0
9615	3902	4410	200	0
9616	3902	3550	110	0
9617	3902	3549	120	0
9618	3902	4411	120	0
9619	3902	4412	200	0
9620	3902	4413	66	0
9621	3902	516	33	0
9622	3902	1158	44	0
9623	3902	4414	66	0
9624	3902	4415	200	0
9625	3902	82	120	0
9626	3584	4416	200	0
9627	3584	4417	200	0
9628	3584	2776	200	0
9629	3584	4418	200	0
9630	3584	4419	200	0
9631	3584	4420	200	0
9632	3584	4421	200	0
9633	3584	647	77	0
9634	3585	4422	200	0
9635	3585	4423	200	0
9636	3585	4424	200	0
9637	3585	4425	200	0
9638	3585	4426	150	0
9639	3585	4417	200	0
9640	3585	4427	140	0
9641	3585	4421	200	0
9642	3586	4410	160	0
9643	3586	4415	160	0
9644	3586	82	120	0
9645	3586	516	33	0
9646	3586	3550	55	0
9647	3586	3549	66	0
9648	3586	3552	55	0
9649	3586	4411	55	0
9650	3586	3551	55	0
9651	3587	4428	150	0
9652	3587	18	44	0
9653	3587	4429	150	0
9654	3587	4430	120	0
9655	3588	4159	33	0
9656	3588	4431	120	0
9657	3588	4432	120	0
9658	3588	4433	130	0
9659	3588	4434	120	0
9660	3588	4435	110	0
9661	18	2222	150	0
9663	3589	720	500	0
9664	3589	368	500	0
9665	3589	4436	500	0
9666	3589	2471	400	0
9667	3589	723	400	0
9668	3589	4437	300	0
9669	3589	4438	400	0
9670	3589	2222	300	0
9671	3590	4439	250	0
9672	3590	726	200	0
9673	3590	1577	44	0
9674	3590	1878	44	0
9675	3590	910	44	0
9676	3590	4440	300	0
9677	3591	4438	400	0
9678	3591	2222	400	0
9679	3591	4441	500	0
9680	3591	4442	300	0
9681	3591	4443	200	0
9682	3590	4444	200	0
9683	3590	720	55	0
9684	3590	368	33	0
9685	3592	4438	350	0
9686	3592	4445	500	0
9687	3592	2222	300	0
9688	3592	31	77	0
9689	3592	2441	99	0
9690	3593	4438	350	0
9691	3593	2222	220	0
9692	3593	203	55	0
9693	3593	4446	500	0
9694	3593	694	99	0
9695	3593	4447	100	0
9696	3593	2470	77	0
9697	3594	4438	360	0
9698	3594	4448	400	0
9699	3594	4445	400	0
9700	3594	3166	250	0
9701	3594	4449	200	0
9702	3594	2222	270	0
9703	3595	4438	330	0
9704	3595	2222	290	0
9705	3595	2813	300	0
9706	3595	4450	500	0
9707	3595	483	88	0
9708	3595	4451	200	0
9709	3595	1156	99	0
9710	3595	1157	99	0
9711	3591	3630	160	0
9712	3591	3629	150	0
9713	3591	4452	150	0
9714	3591	4453	150	0
9715	3591	4454	150	0
9716	3591	4455	150	0
9717	3591	4456	150	0
9718	3591	3399	150	0
9719	3591	4457	150	0
9720	3591	2120	66	0
9721	3591	2137	150	0
9723	3262	4458	200	0
9724	3262	4459	66	0
9725	3596	4438	600	0
9726	3596	2222	600	0
9727	3596	2671	400	0
9728	3596	4460	600	0
9729	3596	4461	600	0
9730	3596	4462	500	0
9731	3596	4463	500	0
9732	3596	4464	500	0
9733	3596	4465	500	0
9734	3596	4466	600	0
9735	3596	4351	500	0
9736	3596	940	400	0
9737	3596	31	400	0
9746	3596	4468	300	0
9747	3598	2676	400	0
9748	3598	4469	200	0
9749	3598	4470	300	0
9750	3598	775	99	0
9751	3598	4471	400	0
9752	3201	2676	150	0
9753	2669	2676	150	0
9754	2670	2676	150	0
9755	2670	4472	99	0
9756	2670	4473	190	0
9757	2582	908	200	0
9758	3599	4438	400	0
9759	3599	2222	350	0
9760	3599	4474	160	0
9761	3599	4475	300	0
9762	3599	4476	200	0
9763	3599	4295	200	0
9765	3599	4477	500	0
9767	3600	4478	200	0
9768	3600	4479	44	0
9769	3600	209	55	0
9770	3600	210	55	0
9771	3600	2984	100	0
9772	2734	2039	800	0
9773	3601	2039	800	0
9774	3601	624	100	0
9775	3601	647	99	0
9776	3263	213	400	0
9777	56	213	500	0
9778	55	213	300	0
9779	48	213	200	0
9780	39	213	200	0
9781	39	633	88	0
9782	39	1391	88	0
9783	39	4480	500	0
9784	39	4481	400	0
9785	2621	213	300	0
9786	2624	213	200	0
9787	2622	213	200	0
9788	2627	213	200	0
9789	3300	213	200	0
9790	2613	213	200	0
9791	2618	213	200	0
9792	2625	213	200	0
9793	3233	213	200	0
9794	3237	213	200	0
9795	2755	213	0	0
9796	3602	4482	250	0
9797	3602	4483	250	0
9798	3540	253	280	0
9799	2744	253	300	0
9800	131	253	400	0
9801	1331	253	160	0
9802	3591	4484	300	0
9803	3593	4484	260	0
9804	3599	4484	230	0
9805	3595	4484	250	0
9806	3594	4484	250	0
9807	3589	4484	230	0
9809	3923	213	200	0
9810	3923	4485	100	0
9811	3923	1565	100	0
9812	3923	3186	77	0
9813	3923	4486	130	0
9814	3923	1358	130	0
9815	3604	271	400	0
9816	3604	4487	400	0
9817	3604	3356	100	0
9818	3604	4488	120	0
9819	2725	385	130	0
9820	3383	4489	250	0
9821	3383	4490	250	0
9822	3383	4491	250	0
9823	3605	4492	200	0
9824	3605	973	55	0
9825	3605	2335	150	0
9826	3605	1093	33	0
9827	3605	4493	33	0
9828	3605	2325	150	0
9829	2591	522	150	0
9830	3301	4039	200	0
9831	3304	1051	200	0
9832	3027	253	140	0
9836	3003	13	0	0
9837	3019	2910	125	0
9838	3357	4495	125	0
9839	3357	2628	77	0
9841	3358	4496	110	0
9844	3345	2255	66	0
9845	3345	270	55	0
9847	3341	4498	150	0
9848	3341	2868	125	0
9849	3340	3538	278	0
9850	3340	2868	167	0
9851	3392	691	190	0
9858	3595	4499	500	0
9859	3606	203	44	0
9860	3606	305	44	0
9861	3606	629	55	0
9862	3606	486	44	0
9863	3606	1285	44	0
9864	3606	4500	200	0
9865	3606	4501	110	0
9866	3606	4502	400	0
9867	3606	4503	400	0
9868	3606	4504	99	0
9869	3607	203	44	0
9870	3607	629	44	0
9871	3607	4505	99	0
9872	3607	305	99	0
9873	3607	4504	120	0
9874	3608	629	100	0
9875	3608	203	33	0
9876	3608	305	88	0
9877	3608	2300	33	0
9878	3609	268	200	0
9879	3609	4506	120	0
9880	3609	4507	44	0
9881	3609	1816	66	0
9882	3609	3777	55	0
9883	3609	629	44	0
9884	3610	629	44	0
9885	3610	4508	170	0
9886	3610	2209	150	0
9887	3610	1589	110	0
9888	3610	1816	110	0
9889	3610	2826	88	0
9890	3610	3777	77	0
9891	3611	1581	140	0
9892	3611	311	140	0
9893	3611	214	44	0
9894	3611	213	44	0
9895	3611	1277	44	0
9896	3612	431	33	0
9897	3612	739	55	0
9898	3612	4509	130	0
9899	3612	4510	110	0
9900	3612	3458	33	0
9901	3612	4511	88	0
9902	3612	2430	33	0
9903	3612	4512	33	0
9904	3612	213	134	0
9906	3613	111	150	0
9907	3613	213	99	0
9908	3613	4513	66	0
9909	3613	4514	55	0
9910	3613	4515	160	0
9911	3613	1578	190	0
9912	3233	1578	130	0
9913	3233	111	120	0
9914	3233	4516	130	0
9915	3459	2709	100	0
9916	3459	3281	100	0
9917	3459	3282	100	0
9918	3459	4517	44	0
9919	3459	4518	33	0
9920	3459	3771	200	0
9921	3614	1578	150	0
9922	3614	4519	88	0
9923	3614	213	66	0
9924	3614	4520	88	0
9925	3614	4521	190	0
9926	3614	3081	110	0
9927	3614	4522	170	0
9928	3614	4523	100	0
9929	3615	4524	200	0
9930	3615	368	88	0
9931	3615	4525	99	0
9932	3615	4526	160	0
9933	3615	4527	110	0
9934	3121	2107	100	0
9935	3119	1450	100	0
9936	3118	1450	100	0
9937	3616	4528	200	0
9938	3616	4529	88	0
9939	3616	4530	150	0
9940	3616	4531	190	0
9941	3616	4532	150	0
9942	3616	4533	150	0
9943	3616	4534	120	0
9944	2934	62	200	0
9945	2934	4535	300	0
9946	2934	881	66	0
9947	3617	4536	140	0
9948	3617	4537	88	0
9949	3617	4538	66	0
9950	3617	791	55	0
9951	3617	1478	33	0
9952	3617	4539	44	0
9953	3618	2124	77	0
9954	3618	4537	77	0
9955	3618	4540	77	0
9956	3618	4541	120	0
9957	3618	4542	130	0
9958	3619	399	100	0
9959	3619	27	110	0
9960	3619	4543	88	0
9961	3619	3167	99	0
9962	3620	1383	150	0
9963	3620	1973	150	0
9964	3620	1971	150	0
9965	3620	748	22	0
9966	3620	749	11	0
9967	3620	411	99	0
9968	3620	1448	99	0
9969	3621	457	150	0
9970	3621	106	200	0
9971	3621	4544	200	0
9972	3621	4545	200	0
9973	3621	4546	200	0
9974	3621	3674	160	0
9975	3622	758	200	0
9976	3622	755	120	0
9977	3622	1000	88	0
9978	3622	4547	88	0
9979	3622	4548	200	0
9980	3622	973	33	0
9981	3623	4549	0	0
9982	3623	2814	66	0
9983	3623	2256	44	0
9984	3623	3607	140	0
9985	2778	2117	300	0
9986	3605	758	101	0
9987	2855	758	101	0
9988	2855	134	99	0
9989	2871	4544	300	0
9990	2871	4546	300	0
9991	2871	457	300	0
9992	2871	4550	300	0
9993	3624	765	300	0
9994	3624	767	300	0
9995	3624	2667	300	0
9996	3624	4551	300	0
9997	3624	4552	140	0
9998	3624	368	66	0
9999	3624	2150	33	0
10000	3624	749	44	0
10001	3624	4436	200	0
10002	3624	4438	140	0
10003	3625	253	400	0
10004	3625	4176	300	0
10005	3625	1203	110	0
10006	3625	4553	130	0
10007	3626	399	120	0
10008	3626	849	200	0
10009	3626	31	33	0
10010	3626	2473	44	0
10011	3626	3569	44	0
10012	3627	849	300	0
10013	3613	1450	110	0
10014	3628	849	150	0
10015	3628	4554	110	0
10016	3628	203	99	0
10017	3628	204	99	0
10018	3628	305	99	0
10019	3628	2935	160	0
10020	3629	2935	150	0
10021	3629	4555	160	0
10022	3629	976	77	0
10023	3629	111	44	0
10024	3629	305	44	0
10025	3629	203	44	0
10026	3629	204	44	0
10027	3629	849	140	0
10028	2765	849	400	0
10029	3630	2214	77	0
10030	3630	4556	99	0
10031	3630	4557	88	0
10032	3630	773	33	0
10033	3630	4558	200	0
10034	3630	1882	33	0
10035	3630	4559	66	0
10036	3631	849	190	0
10037	3631	4560	100	0
10038	3631	4561	100	0
10039	3631	882	170	0
10040	3631	791	44	0
10041	3631	4562	88	0
10042	3632	2207	44	0
10043	3632	4563	200	0
10044	3632	4564	200	0
10045	3632	2206	200	0
10046	3632	2205	150	0
10047	3632	2208	150	0
10048	3632	4565	44	0
10049	3632	4566	120	0
10050	3237	1494	170	0
10052	3633	758	77	0
10053	3633	106	66	0
10054	3633	791	150	0
10055	3633	4567	150	0
10056	3633	2682	10	0
10057	3633	4568	400	0
10058	3633	4569	300	0
10059	3633	4570	300	0
10060	3633	4571	200	0
10061	3634	4572	200	0
10062	3634	4573	300	0
10063	3634	4574	200	0
10064	3634	4575	200	0
10065	3634	4576	200	0
10066	3634	2218	200	0
10067	3634	1441	77	0
10068	3634	781	77	0
10069	3634	4577	77	0
10070	3635	849	200	0
10071	3635	921	101	0
10072	3635	4578	200	0
10073	3635	4579	22	0
10074	3635	4580	88	0
10075	3635	4581	55	0
10076	3635	1293	55	0
10077	3635	3647	66	0
10078	3635	1306	44	0
10079	3635	953	33	0
10080	3635	4582	160	0
10081	3636	849	350	0
10082	3636	2682	44	0
10083	3636	4569	150	0
10084	3636	921	22	0
10085	3636	758	22	0
10086	3637	758	200	0
10087	3637	755	100	0
10088	3638	921	44	0
10089	3638	4579	150	0
10090	3638	4578	200	0
10091	3638	4583	99	0
10092	3639	399	170	0
10093	3639	31	88	0
10094	3639	2235	33	0
10095	3639	3295	160	0
10096	3639	748	11	0
10097	3639	310	66	0
10098	3640	399	190	0
